1.20 -7.79221e-04 -3.68772e-04 -1.42604e-03  0.026380172  1.708019990
22.40 7.82829e-03 -1.68510e-02 -4.62663e-03  0.023451819  1.315893739
24.20 5.75115e-03 2.85603e-02 8.48426e-03  0.024072747  1.223229503
24.20 5.75115e-03 2.85603e-02 8.48426e-03  0.024072747  1.223229503
24.40 3.64765e-03 2.89105e-02 1.48169e-02  0.024198217  1.225004689
24.40 3.64765e-03 2.89105e-02 1.48169e-02  0.024198217  1.225004689
24.40 3.64765e-03 2.89105e-02 1.48169e-02  0.024198217  1.225004689
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
24.60 1.56263e-03 2.52890e-02 1.80875e-02  0.023992565  1.219870442
25.00 -2.02010e-03 1.34392e-02 1.83127e-02  0.022922152  1.197820638
25.20 -3.37699e-03 7.45612e-03 1.63161e-02  0.022233993  1.185673401
25.20 -3.37699e-03 7.45612e-03 1.63161e-02  0.022233993  1.185673401
27.40 -5.04265e-04 6.79224e-03 2.87690e-03  0.022643170  1.417298603
41.40 -4.96803e-03 3.62040e-03 -1.83116e-03  0.021834607  1.881265837
41.60 -4.60966e-03 2.84787e-03 -1.75501e-03  0.022017695  1.881700562
42.00 -3.43024e-03 -3.33588e-03 -4.58184e-03  0.021958561  1.869056694
46.40 -4.24798e-03 -2.94816e-03 -2.14634e-03  0.021522081  1.332581448
46.40 -4.24798e-03 -2.94816e-03 -2.14634e-03  0.021522081  1.332581448
46.40 -4.24798e-03 -2.94816e-03 -2.14634e-03  0.021522081  1.332581448
46.60 -6.39784e-03 1.45615e-03 5.70012e-04  0.021120712  1.281951921
46.60 -6.39784e-03 1.45615e-03 5.70012e-04  0.021120712  1.281951921
46.60 -6.39784e-03 1.45615e-03 5.70012e-04  0.021120712  1.281951921
46.60 -6.39784e-03 1.45615e-03 5.70012e-04  0.021120712  1.281951921
47.20 -1.40737e-02 7.29007e-03 2.24608e-03  0.021040466  1.161382911
47.20 -1.40737e-02 7.29007e-03 2.24608e-03  0.021040466  1.161382911
47.20 -1.40737e-02 7.29007e-03 2.24608e-03  0.021040466  1.161382911
47.40 -1.61327e-02 6.17624e-03 1.87980e-03  0.021032219  1.122894397
47.40 -1.61327e-02 6.17624e-03 1.87980e-03  0.021032219  1.122894397
47.60 -1.66352e-02 -1.52048e-03 -3.90195e-03  0.020821143  1.079973774
47.60 -1.66352e-02 -1.52048e-03 -3.90195e-03  0.020821143  1.079973774
47.60 -1.66352e-02 -1.52048e-03 -3.90195e-03  0.020821143  1.079973774
47.60 -1.66352e-02 -1.52048e-03 -3.90195e-03  0.020821143  1.079973774
48.00 -1.78451e-02 -9.81083e-03 -1.11927e-02  0.019652370  0.978191135
48.00 -1.78451e-02 -9.81083e-03 -1.11927e-02  0.019652370  0.978191135
48.20 -1.77260e-02 -8.80606e-03 -1.13132e-02  0.018782604  0.922245459
48.20 -1.77260e-02 -8.80606e-03 -1.13132e-02  0.018782604  0.922245459
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.40 -1.64839e-02 -6.39396e-03 -1.00589e-02  0.018018172  0.871302311
48.60 -1.44019e-02 -3.25156e-03 -7.71048e-03  0.017404146  0.826781951
48.60 -1.44019e-02 -3.25156e-03 -7.71048e-03  0.017404146  0.826781951
48.80 -1.18666e-02 -8.31674e-05 -4.65084e-03  0.016932885  0.788627318
48.80 -1.18666e-02 -8.31674e-05 -4.65084e-03  0.016932885  0.788627318
48.80 -1.18666e-02 -8.31674e-05 -4.65084e-03  0.016932885  0.788627318
48.80 -1.18666e-02 -8.31674e-05 -4.65084e-03  0.016932885  0.788627318
49.20 -6.77219e-03 4.44054e-03 2.20784e-03  0.016260231  0.727602659
49.40 -4.62965e-03 5.46327e-03 5.50593e-03  0.015976986  0.702655591
49.40 -4.62965e-03 5.46327e-03 5.50593e-03  0.015976986  0.702655591
49.60 -2.85932e-03 5.74191e-03 8.49244e-03  0.015694072  0.680509855
49.60 -2.85932e-03 5.74191e-03 8.49244e-03  0.015694072  0.680509855
49.80 -1.47551e-03 5.47798e-03 1.10524e-02  0.015399815  0.660852186
49.80 -1.47551e-03 5.47798e-03 1.10524e-02  0.015399815  0.660852186
49.80 -1.47551e-03 5.47798e-03 1.10524e-02  0.015399815  0.660852186
50.00 -4.52490e-04 4.91261e-03 1.30888e-02  0.015094107  0.643661755
50.00 -4.52490e-04 4.91261e-03 1.30888e-02  0.015094107  0.643661755
50.00 -4.52490e-04 4.91261e-03 1.30888e-02  0.015094107  0.643661755
50.20 2.50615e-04 4.28143e-03 1.45203e-02  0.014784818  0.629132361
50.20 2.50615e-04 4.28143e-03 1.45203e-02  0.014784818  0.629132361
50.20 2.50615e-04 4.28143e-03 1.45203e-02  0.014784818  0.629132361
50.40 6.78991e-04 3.78487e-03 1.52915e-02  0.014484265  0.617570443
50.40 6.78991e-04 3.78487e-03 1.52915e-02  0.014484265  0.617570443
51.40 1.58903e-03 2.52351e-03 2.78648e-02  0.013509960  0.614670402
52.40 2.62421e-04 5.37262e-03 2.02623e-02  0.013913267  0.719477803
52.60 -8.10686e-05 6.41205e-03 1.59972e-02  0.013992199  0.749139821
52.60 -8.10686e-05 6.41205e-03 1.59972e-02  0.013992199  0.749139821
52.60 -8.10686e-05 6.41205e-03 1.59972e-02  0.013992199  0.749139821
60.00 -7.83930e-04 4.73593e-03 3.04075e-04  0.013856595  0.458266308
