   5.00 -3.092498000e-03 -3.092498000e-03 5.009159875e-02 5.507411200e-02
   5.20 -6.968950000e-03 -6.968950000e-03 4.731128404e-02 5.224162100e-02
   5.40 -1.180614500e-02 -1.180614500e-02 4.351461177e-02 4.839556400e-02
   5.60 -1.705397200e-02 -1.705397200e-02 3.924293070e-02 4.408126100e-02
   5.80 -2.219494200e-02 -2.219494200e-02 3.501685250e-02 3.981225000e-02
   6.00 -2.680109800e-02 -2.680109800e-02 3.125996095e-02 3.601296000e-02
   6.20 -3.056189600e-02 -3.056189600e-02 2.827533509e-02 3.299059100e-02
   6.40 -3.328493400e-02 -3.328493400e-02 2.625185914e-02 3.093499700e-02
   6.60 -3.488547800e-02 -3.488547800e-02 2.527455640e-02 2.992931300e-02
   6.80 -3.537566700e-02 -3.537566700e-02 2.532570161e-02 2.996011500e-02
   7.00 -3.484730300e-02 -3.484730300e-02 2.631387589e-02 3.093431500e-02
   7.20 -3.344772300e-02 -3.344772300e-02 2.809115994e-02 3.270378700e-02
   7.40 -3.135556300e-02 -3.135556300e-02 3.047791882e-02 3.508973800e-02
   7.60 -2.876609400e-02 -2.876609400e-02 3.327858503e-02 3.789741400e-02
   7.80 -2.587932500e-02 -2.587932500e-02 3.629352613e-02 4.092775200e-02
   8.00 -2.288840400e-02 -2.288840400e-02 3.933206165e-02 4.398905200e-02
   8.20 -1.996884200e-02 -1.996884200e-02 4.222011837e-02 4.690788200e-02
   8.40 -1.727123600e-02 -1.727123600e-02 4.481043883e-02 4.953634100e-02
   8.60 -1.491784200e-02 -1.491784200e-02 4.698496876e-02 5.175554000e-02
   8.80 -1.300014300e-02 -1.300014300e-02 4.865754861e-02 5.347813500e-02
   9.00 -1.157686900e-02 -1.157686900e-02 4.977545789e-02 5.465033800e-02
   9.20 -1.067351600e-02 -1.067351600e-02 5.031886707e-02 5.525230700e-02
   9.40 -1.028201000e-02 -1.028201000e-02 5.030334292e-02 5.529807300e-02
   9.60 -1.035961800e-02 -1.035961800e-02 4.977908939e-02 5.483642100e-02
   9.80 -1.083112700e-02 -1.083112700e-02 4.883579186e-02 5.394878000e-02
  10.00 -1.159637700e-02 -1.159637700e-02 4.758530171e-02 5.274171300e-02
  10.20 -1.253786400e-02 -1.253786400e-02 4.609601363e-02 5.133848700e-02
  10.40 -1.352359000e-02 -1.352359000e-02 4.454401635e-02 4.987562500e-02
  10.60 -1.442246700e-02 -1.442246700e-02 4.308198898e-02 4.848810200e-02
  10.80 -1.513264300e-02 -1.513264300e-02 4.181776301e-02 4.728134800e-02
  11.00 -1.559737800e-02 -1.559737800e-02 4.080502972e-02 4.631380300e-02
  11.20 -1.582259500e-02 -1.582259500e-02 4.003459795e-02 4.557963000e-02
  11.40 -1.590898900e-02 -1.590898900e-02 3.939836217e-02 4.497820000e-02
  11.60 -1.606292400e-02 -1.606292400e-02 3.865426658e-02 4.430225500e-02
  11.80 -1.657547300e-02 -1.657547300e-02 3.764950209e-02 4.325842400e-02
  12.00 -1.778391000e-02 -1.778391000e-02 3.631176480e-02 4.150714000e-02
  12.20 -2.000824600e-02 -2.000824600e-02 3.305212014e-02 3.872682000e-02
  12.40 -2.346702400e-02 -2.346702400e-02 2.891717958e-02 3.469809500e-02
  12.60 -2.819809500e-02 -2.819809500e-02 2.357224628e-02 2.938332400e-02
  12.80 -3.401329000e-02 -3.401329000e-02 1.714113121e-02 2.297211800e-02
  13.00 -4.050566800e-02 -4.050566800e-02 1.001884360e-02 1.587403600e-02
  13.20 -4.710704300e-02 -4.710704300e-02 2.787855823e-03 8.660985000e-03
  13.40 -5.317686800e-02 -5.317686800e-02 -3.902316534e-03 1.978184000e-03
  13.60 -5.809312000e-02 -5.809312000e-02 -9.425154431e-03 -3.546993000e-03
  13.80 -6.132958800e-02 -6.132958800e-02 -1.321865075e-02 -7.383546000e-03
  14.00 -6.253188800e-02 -6.253188800e-02 -1.515636713e-02 -9.174038000e-03
  14.20 -6.156509100e-02 -6.156509100e-02 -1.459164284e-02 -8.780640000e-03
  14.40 -5.850250700e-02 -5.850250700e-02 -1.205852989e-02 -6.273671000e-03
  14.60 -5.362223300e-02 -5.362223300e-02 -7.684566819e-03 -1.930691000e-03
  14.80 -4.741098600e-02 -4.741098600e-02 -1.942350489e-03 3.760702000e-03
  15.00 -4.050689200e-02 -4.050689200e-02 4.526257366e-03 1.016220900e-02
  15.20 -3.361977200e-02 -3.361977200e-02 1.100322272e-02 1.656307500e-02
  15.40 -2.745605500e-02 -2.745605500e-02 1.678044286e-02 2.225457400e-02
  15.60 -2.262698200e-02 -2.262698200e-02 2.124332749e-02 2.662269700e-02
  15.80 -1.955668100e-02 -1.955668100e-02 2.396478125e-02 2.924040600e-02
  16.00 -1.842491100e-02 -1.842491100e-02 2.475887260e-02 2.992458400e-02
  16.20 -1.915560500e-02 -1.915560500e-02 2.370173706e-02 2.874770500e-02
  16.40 -2.144927900e-02 -2.144927900e-02 2.107840663e-02 2.600547600e-02
  16.60 -2.484787500e-02 -2.484787500e-02 1.735180134e-02 2.215208600e-02
  16.80 -2.881201000e-02 -2.881201000e-02 1.305311649e-02 1.772306900e-02
  17.00 -3.279890600e-02 -3.279890600e-02 8.720606482e-03 1.325772400e-02
  17.20 -3.633636000e-02 -3.633636000e-02 4.822612339e-03 9.225337000e-03
  17.40 -3.906830900e-02 -3.906830900e-02 1.712988876e-03 5.979214000e-03
  17.60 -4.075891600e-02 -4.075891600e-02 -3.769713761e-04 3.752781000e-03
  17.80 -4.128530100e-02 -4.128530100e-02 -1.328193523e-03 2.667173000e-03
  18.00 -4.063682900e-02 -4.063682900e-02 -1.133908211e-03 2.731272000e-03
  18.20 -3.889570700e-02 -3.889570700e-02 1.194037047e-04 3.860359000e-03
  18.40 -3.620593500e-02 -3.620593500e-02 2.284080883e-03 5.907845000e-03
  18.60 -3.275179900e-02 -3.275179900e-02 5.188807158e-03 8.687689000e-03
  18.80 -2.874414400e-02 -2.874414400e-02 8.588719951e-03 1.198830000e-02
  19.00 -2.440350400e-02 -2.440350400e-02 1.228730503e-02 1.558893000e-02
  19.20 -1.994385300e-02 -1.994385300e-02 1.606879971e-02 1.927575100e-02
  19.40 -1.556272400e-02 -1.556272400e-02 1.972997276e-02 2.285199900e-02
  19.60 -1.143540200e-02 -1.143540200e-02 2.309869333e-02 2.614394200e-02
  19.80 -7.711570000e-03 -7.711570000e-03 2.602761273e-02 2.900401400e-02
  20.00 -4.513308000e-03 -4.513308000e-03 2.839523407e-02 3.131264300e-02
  20.20 -1.934281000e-03 -1.934281000e-03 3.010500465e-02 3.297922800e-02
  20.40 -4.053999999e-05 -4.053999999e-05 3.110304488e-02 3.394155200e-02
  20.60 1.127445000e-03 1.127445000e-03 3.134993661e-02 3.416374700e-02
  20.80 1.552278000e-03 1.552278000e-03 3.083338447e-02 3.363367200e-02
  21.00 1.237107000e-03 1.237107000e-03 2.956007198e-02 3.236031400e-02
  21.20 2.034360000e-04 2.034360000e-04 2.755973580e-02 3.037155000e-02
  21.40 -1.510205000e-03 -1.510205000e-03 2.487717933e-02 2.771276300e-02
  21.60 -3.848733000e-03 -3.848733000e-03 2.157354041e-02 2.444631300e-02
  21.80 -6.740593000e-03 -6.740593000e-03 1.772984300e-02 2.065134100e-02
  22.00 -1.009679000e-02 -1.009679000e-02 1.344200540e-02 1.642443600e-02
  22.20 -1.380836300e-02 -1.380836300e-02 8.829000516e-03 1.188195300e-02
  22.40 -1.774368600e-02 -1.774368600e-02 4.023558813e-03 7.162698000e-03
  22.60 -2.175031100e-02 -2.175031100e-02 -8.059951800e-04 2.426395000e-03
  22.80 -2.566080700e-02 -2.566080700e-02 -5.494023702e-03 -2.152916000e-03
  23.00 -2.929201300e-02 -2.929201300e-02 -9.840413471e-03 -6.386982000e-03
  23.20 -3.245387200e-02 -3.245387200e-02 -1.364892541e-02 -1.008100300e-02
  23.40 -3.498044900e-02 -3.498044900e-02 -1.675886466e-02 -1.306421500e-02
  23.60 -3.674659100e-02 -3.674659100e-02 -1.903839548e-02 -1.520901400e-02
  23.80 -3.768025200e-02 -3.768025200e-02 -2.041166043e-02 -1.644211000e-02
  24.00 -3.780112200e-02 -3.780112200e-02 -2.089559513e-02 -1.678201600e-02
  24.20 -3.723527600e-02 -3.723527600e-02 -2.061588565e-02 -1.635516700e-02
  24.40 -3.619817000e-02 -3.619817000e-02 -1.978840147e-02 -1.537829500e-02
  24.60 -3.496290500e-02 -3.496290500e-02 -1.868535344e-02 -1.412605800e-02
  24.80 -3.379955600e-02 -3.379955600e-02 -1.757648386e-02 -1.287001600e-02
  25.00 -3.289762700e-02 -3.289762700e-02 -1.664943704e-02 -1.180068200e-02
  25.20 -3.230793000e-02 -3.230793000e-02 -1.595349144e-02 -1.096922900e-02
  25.40 -3.193057000e-02 -3.193057000e-02 -1.538609973e-02 -1.027496700e-02
  25.60 -3.155172000e-02 -3.155172000e-02 -1.472946643e-02 -9.502032000e-03
  25.80 -3.091570700e-02 -3.091570700e-02 -1.372382217e-02 -8.392043000e-03
  26.00 -2.981968300e-02 -2.981968300e-02 -1.214755791e-02 -6.739051000e-03
  26.20 -2.820179200e-02 -2.820179200e-02 -9.975713775e-03 -4.478177000e-03
  26.40 -2.618755100e-02 -2.618755100e-02 -7.289016941e-03 -1.732930000e-03
  26.60 -2.408186800e-02 -2.408186800e-02 -4.405880669e-03 1.193265000e-03
  26.80 -2.229970100e-02 -2.229970100e-02 -1.734676485e-03 3.886409000e-03
  27.00 -2.126492400e-02 -2.126492400e-02 2.960461200e-04 5.921542000e-03
  27.20 -2.131731800e-02 -2.131731800e-02 1.343458255e-03 6.955739000e-03
  27.40 -2.263427400e-02 -2.263427400e-02 1.227736543e-03 6.807319000e-03
  27.60 -2.519015600e-02 -2.519015600e-02 -3.359408879e-05 5.496228000e-03
  27.80 -2.876571500e-02 -2.876571500e-02 -2.232071368e-03 3.234297000e-03
  28.00 -3.299448000e-02 -3.299448000e-02 -5.011393746e-03 3.793370000e-04
  28.20 -3.742875800e-02 -3.742875800e-02 -7.935661121e-03 -2.630690000e-03
  28.40 -4.160973200e-02 -4.160973200e-02 -1.055538019e-02 -5.347123000e-03
  28.60 -4.513485400e-02 -4.513485400e-02 -1.248895694e-02 -7.377443000e-03
  28.80 -4.770726800e-02 -4.770726800e-02 -1.344461658e-02 -8.434846000e-03
  29.00 -4.914587200e-02 -4.914587200e-02 -1.325644401e-02 -8.348692000e-03
  29.20 -4.937073500e-02 -4.937073500e-02 -1.185435732e-02 -7.049269000e-03
  29.40 -4.839426600e-02 -4.839426600e-02 -9.264130412e-03 -4.558073000e-03
  29.60 -4.631356500e-02 -4.631356500e-02 -5.589307445e-03 -9.807510000e-04
  29.80 -4.328355400e-02 -4.328355400e-02 -9.986410097e-04 3.518835000e-03
  30.00 -3.948666800e-02 -3.948666800e-02 4.315527784e-03 8.749385000e-03
  30.20 -3.511496200e-02 -3.511496200e-02 1.015411108e-02 1.451128800e-02
  30.40 -3.036091300e-02 -3.036091300e-02 1.631994883e-02 2.060572300e-02
  30.60 -2.540729400e-02 -2.540729400e-02 2.262227357e-02 2.684383200e-02
  30.80 -2.041993600e-02 -2.041993600e-02 2.888831257e-02 3.305372000e-02
  31.00 -1.554470600e-02 -1.554470600e-02 3.496906435e-02 3.908379400e-02
  31.20 -1.090777100e-02 -1.090777100e-02 4.071906743e-02 4.480281600e-02
  31.40 -6.617416000e-03 -6.617416000e-03 4.603708607e-02 5.009812800e-02
  31.60 -2.765878000e-03 -2.765878000e-03 5.080926839e-02 5.487372000e-02
  31.80 5.687950000e-04 5.687950000e-04 5.503187582e-02 5.904831900e-02
  32.00 3.320821000e-03 3.320821000e-03 5.857931610e-02 6.255345700e-02
  32.20 5.434982000e-03 5.434982000e-03 6.134837436e-02 6.533179800e-02
  32.40 6.865442000e-03 6.865442000e-03 6.333240561e-02 6.733598200e-02
  32.60 7.575221000e-03 7.575221000e-03 6.450081236e-02 6.852812800e-02
  32.80 7.536420000e-03 7.536420000e-03 6.481741110e-02 6.888007200e-02
  33.00 6.731165000e-03 6.731165000e-03 6.425883687e-02 6.837428700e-02
  33.20 5.153110000e-03 5.153110000e-03 6.281718830e-02 6.700533300e-02
  33.40 2.809327000e-03 2.809327000e-03 6.053209360e-02 6.478170400e-02
  33.60 -2.775020000e-04 -2.775020000e-04 5.741451816e-02 6.172807400e-02
  33.80 -4.066557000e-03 -4.066557000e-03 5.350040770e-02 5.788795600e-02
  34.00 -8.496280000e-03 -8.496280000e-03 4.884866912e-02 5.332652200e-02
  34.20 -1.348197200e-02 -1.348197200e-02 4.356578549e-02 4.813326900e-02
  34.40 -1.891333900e-02 -1.891333900e-02 3.774639545e-02 4.242466000e-02
  34.60 -2.465171000e-02 -2.465171000e-02 3.154373984e-02 3.634652000e-02
  34.80 -3.052694000e-02 -3.052694000e-02 2.513989317e-02 3.007615500e-02
  35.00 -3.633497300e-02 -3.633497300e-02 1.875107261e-02 2.382441000e-02
  35.20 -4.183812100e-02 -4.183812100e-02 1.261318001e-02 1.783544100e-02
  35.40 -4.676835600e-02 -4.676835600e-02 7.008055316e-03 1.238370900e-02
  35.60 -5.083813700e-02 -5.083813700e-02 2.233287092e-03 7.764231000e-03
  35.80 -5.375419200e-02 -5.375419200e-02 -1.409517655e-03 4.278109000e-03
  36.00 -5.522537800e-02 -5.522537800e-02 -3.621609821e-03 2.223094000e-03
  36.20 -5.498394600e-02 -5.498394600e-02 -4.129280663e-03 1.873077000e-03
  36.40 -5.283189800e-02 -5.283189800e-02 -2.726438050e-03 3.433072000e-03
  36.60 -4.868176200e-02 -4.868176200e-02 6.848372321e-04 6.996631000e-03
  36.80 -4.259737500e-02 -4.259737500e-02 6.049308992e-03 1.250336400e-02
  37.00 -3.483794800e-02 -3.483794800e-02 1.311336001e-02 1.969540200e-02
  37.20 -2.587805600e-02 -2.587805600e-02 2.140311515e-02 2.809906300e-02
  37.40 -1.639429100e-02 -1.639429100e-02 3.024406607e-02 3.703908200e-02
  37.60 -7.225793000e-03 -7.225793000e-03 3.880096592e-02 4.567790000e-02
  37.80 7.145630000e-04 7.145630000e-04 4.616295278e-02 5.310434500e-02
  38.00 6.573714000e-03 6.573714000e-03 5.148122382e-02 5.846725700e-02
  38.20 9.695368000e-03 9.695368000e-03 5.410345248e-02 6.111250900e-02
  38.40 9.726958000e-03 9.726958000e-03 5.367885293e-02 6.069005100e-02
  38.60 6.673687000e-03 6.673687000e-03 5.021691211e-02 5.720782700e-02
  38.80 8.863620000e-04 8.863620000e-04 4.407367683e-02 5.101937200e-02
  39.00 -7.009289000e-03 -7.009289000e-03 3.587441879e-02 4.275303800e-02
  39.20 -1.621519200e-02 -1.621519200e-02 2.641611126e-02 3.320910900e-02
  39.40 -2.587570100e-02 -2.587570100e-02 1.655441219e-02 2.324390600e-02
  39.60 -3.519647500e-02 -3.519647500e-02 7.079644748e-03 1.365051000e-02
  39.80 -4.352957200e-02 -4.352957200e-02 -1.363445833e-03 5.075383000e-03
  40.00 -5.040228200e-02 -5.040228200e-02 -8.309292604e-03 -2.010674000e-03
  40.20 -5.552626300e-02 -5.552626300e-02 -1.348078588e-02 -7.323356000e-03
  40.40 -5.879353500e-02 -5.879353500e-02 -1.676090961e-02 -1.075958200e-02
  40.60 -6.023806100e-02 -6.023806100e-02 -1.818559265e-02 -1.235782200e-02
  40.80 -5.999334100e-02 -5.999334100e-02 -1.792443959e-02 -1.225697000e-02
  41.00 -5.826647300e-02 -5.826647300e-02 -1.617728399e-02 -1.067054200e-02
  41.20 -5.530953900e-02 -5.530953900e-02 -1.320466786e-02 -7.856846000e-03
  41.40 -5.138557500e-02 -5.138557500e-02 -9.277881976e-03 -4.084937000e-03
  41.60 -4.674782800e-02 -4.674782800e-02 -4.657408256e-03 3.856980000e-04
  41.80 -4.163110100e-02 -4.163110100e-02 4.097552379e-04 5.313744000e-03
  42.00 -3.624958300e-02 -3.624958300e-02 5.729502452e-03 1.047842300e-02
  42.20 -3.079400700e-02 -3.079400700e-02 1.104384926e-02 1.568263900e-02
  42.40 -2.542970900e-02 -2.542970900e-02 1.624275381e-02 2.075505600e-02
  42.60 -2.029740500e-02 -2.029740500e-02 2.115179796e-02 2.554934000e-02
  42.80 -1.551563100e-02 -1.551563100e-02 2.564641523e-02 2.994171300e-02
  43.00 -1.118385200e-02 -1.118385200e-02 2.962762698e-02 3.382787600e-02
  43.20 -7.385311000e-03 -7.385311000e-03 3.300866290e-02 3.712022000e-02
  43.40 -4.189090000e-03 -4.189090000e-03 3.571543946e-02 3.974585000e-02
  43.60 -1.651366000e-03 -1.651366000e-03 3.768903286e-02 4.164541200e-02
  43.80 1.839200000e-04 1.839200000e-04 3.888296980e-02 4.277250800e-02
  44.00 1.284819000e-03 1.284819000e-03 3.926441110e-02 4.309350400e-02
  44.20 1.631391000e-03 1.631391000e-03 3.881209557e-02 4.258758400e-02
  44.40 1.215933000e-03 1.215933000e-03 3.751823268e-02 4.124702900e-02
  44.60 4.345200000e-05 4.345200000e-05 3.538902112e-02 3.907772100e-02
  44.80 -1.867613000e-03 -1.867613000e-03 3.244525628e-02 3.609991400e-02
  45.00 -4.484403000e-03 -4.484403000e-03 2.872361624e-02 3.234924300e-02
  45.20 -7.758483000e-03 -7.758483000e-03 2.427440304e-02 2.787788700e-02
  45.40 -1.162458100e-02 -1.162458100e-02 1.916904018e-02 2.275582700e-02
  45.60 -1.599929300e-02 -1.599929300e-02 1.349230670e-02 1.707212100e-02
  45.80 -2.077975800e-02 -2.077975800e-02 7.370264746e-03 1.093621500e-02
  46.00 -2.584233400e-02 -2.584233400e-02 9.194898801e-04 4.479204000e-03
  46.20 -3.104146900e-02 -3.104146900e-02 -5.699216349e-03 -2.145111000e-03
  46.40 -3.620920800e-02 -3.620920800e-02 -1.230635922e-02 -8.759824000e-03
  46.60 -4.115651300e-02 -4.115651300e-02 -1.867331768e-02 -1.516636000e-02
  46.80 -4.567696900e-02 -4.567696900e-02 -2.465145525e-02 -2.114837200e-02
  47.00 -4.955139600e-02 -4.955139600e-02 -2.989940389e-02 -2.647649200e-02
  47.20 -5.255429900e-02 -5.255429900e-02 -3.430855127e-02 -3.091473000e-02
  47.40 -5.446525200e-02 -5.446525200e-02 -3.753312407e-02 -3.423186300e-02
  47.60 -5.508752200e-02 -5.508752200e-02 -3.940021856e-02 -3.622036000e-02
  47.80 -5.426941100e-02 -5.426941100e-02 -3.974037523e-02 -3.671813900e-02
  48.00 -5.192508200e-02 -5.192508200e-02 -3.845416083e-02 -3.562959000e-02
  48.20 -4.805675400e-02 -4.805675400e-02 -3.553731872e-02 -3.294746200e-02
  48.40 -4.277593700e-02 -4.277593700e-02 -3.108735480e-02 -2.877433900e-02
  48.60 -3.631467100e-02 -3.631467100e-02 -2.535173723e-02 -2.333514000e-02
  48.80 -2.902276900e-02 -2.902276900e-02 -1.868504381e-02 -1.697413400e-02
  49.00 -2.135743100e-02 -2.135743100e-02 -1.155950378e-02 -1.014361100e-02
  49.20 -1.384968200e-02 -1.384968200e-02 -4.511454189e-03 -3.371008000e-03
  49.40 -7.039579000e-03 -7.039579000e-03 1.910364763e-03 2.805552000e-03
  49.60 -1.418069000e-03 -1.418069000e-03 7.208471119e-03 7.896135000e-03
  49.80 2.618165000e-03 2.618165000e-03 1.098312292e-02 1.150422000e-02
  50.00 4.807823000e-03 4.807823000e-03 1.296758007e-02 1.336784900e-02
  50.20 5.045982000e-03 5.045982000e-03 1.305636301e-02 1.338135200e-02
  50.40 3.384933000e-03 3.384933000e-03 1.129970416e-02 1.159596300e-02
  50.60 2.262800001e-05 2.262800001e-05 7.893680490e-03 8.208537000e-03
  50.80 -4.719390000e-03 -4.719390000e-03 3.160897816e-03 3.540129000e-03
  51.00 -1.042646500e-02 -1.042646500e-02 -2.483622260e-03 -1.994305000e-03
  51.20 -1.663162900e-02 -1.663162900e-02 -8.571244809e-03 -7.926811000e-03
  51.40 -2.286118100e-02 -2.286118100e-02 -1.462460800e-02 -1.378242000e-02
  51.60 -2.867574800e-02 -2.867574800e-02 -2.020078975e-02 -1.912019800e-02
  51.80 -3.370271000e-02 -3.370271000e-02 -2.492105076e-02 -2.356554900e-02
  52.00 -3.766110000e-02 -3.766110000e-02 -2.849710100e-02 -2.683538700e-02
  52.20 -4.038136500e-02 -4.038136500e-02 -3.074040450e-02 -2.875894400e-02
  52.40 -4.181152700e-02 -4.181152700e-02 -3.162147984e-02 -2.928447200e-02
  52.60 -3.114308604e-02 -4.199600700e-02 -3.114308604e-02 -2.845782500e-02
  52.80 -2.976697098e-02 -4.128996400e-02 -2.976697098e-02 -2.679029400e-02
  53.00 -2.765506336e-02 -3.992067300e-02 -2.765506336e-02 -2.442165400e-02
  53.20 -2.495533148e-02 -3.802848300e-02 -2.495533148e-02 -2.150469800e-02
  53.40 -2.183102145e-02 -3.576484700e-02 -2.183102145e-02 -1.820409100e-02
  53.60 -1.844879978e-02 -3.328010200e-02 -1.844879978e-02 -1.468404200e-02
  53.80 -1.497150393e-02 -3.071821200e-02 -1.497150393e-02 -1.110299600e-02
  54.00 -1.154202618e-02 -2.821470800e-02 -1.154202618e-02 -7.610546000e-03
  54.20 -8.355157815e-03 -2.590792500e-02 -8.355157815e-03 -4.363819000e-03
  54.40 -5.486775123e-03 -2.389398400e-02 -5.486775123e-03 -1.466576000e-03
  54.60 -3.059132654e-03 -2.226690700e-02 -3.059132654e-03 9.753400000e-04
  54.80 -1.164531778e-03 -2.110543800e-02 -1.164531778e-03 2.872036000e-03
  55.00 1.179319859e-04 -2.047199200e-02 1.179319859e-04 4.151232000e-03
  55.20 7.322113787e-04 -2.041368500e-02 7.322113787e-04 4.756818000e-03
  55.40 6.371265760e-04 -2.096095900e-02 6.371265760e-04 4.650764000e-03
  55.60 -1.888319206e-04 -2.212760800e-02 -1.888319206e-04 3.813023000e-03
  55.80 -1.749349594e-03 -2.391057600e-02 -1.749349594e-03 2.241780000e-03
  56.00 -4.028451074e-03 -2.628969000e-02 -4.028451074e-03 -4.624599995e-05
  56.20 -6.991922516e-03 -2.922735100e-02 -6.991922516e-03 -3.015417000e-03
  56.40 -1.059301730e-02 -3.266841400e-02 -1.059301730e-02 -6.610878000e-03
  56.60 -1.461487414e-02 -3.654139500e-02 -1.461487414e-02 -1.075815500e-02
  56.80 -1.935251601e-02 -4.073883800e-02 -1.935251601e-02 -1.535919700e-02
  57.00 -2.425596121e-02 -4.515395200e-02 -2.425596121e-02 -2.029982500e-02
  57.20 -2.938165832e-02 -4.966041800e-02 -2.938165832e-02 -2.544416300e-02
  57.40 -3.455127688e-02 -5.410871800e-02 -3.455127688e-02 -3.063545700e-02
  57.60 -3.958589116e-02 -5.833440700e-02 -3.958589116e-02 -3.570099500e-02
  57.80 -4.429365590e-02 -6.216286900e-02 -4.429365590e-02 -4.045582500e-02
  58.00 -4.848003370e-02 -6.541416800e-02 -4.848003370e-02 -4.470812700e-02
  58.20 -5.194895717e-02 -6.790901200e-02 -5.194895717e-02 -4.826542800e-02
  58.40 -5.449535038e-02 -6.947998200e-02 -5.449535038e-02 -5.094562400e-02
  58.60 -5.598080584e-02 -6.998701600e-02 -5.598080584e-02 -5.259686500e-02
  58.80 -5.614899513e-02 -6.938075800e-02 -5.614899513e-02 -5.292775600e-02
  59.00 -5.504562475e-02 -6.763606200e-02 -5.504562475e-02 -5.180678900e-02
  59.20 -5.269137858e-02 -6.469709900e-02 -5.269137858e-02 -4.948397600e-02
  59.40 -4.922092267e-02 -6.066900000e-02 -4.922092267e-02 -4.605393500e-02
  59.60 -4.481309526e-02 -5.573793500e-02 -4.481309526e-02 -4.169351000e-02
  59.80 -3.975752488e-02 -5.017014000e-02 -3.975752488e-02 -3.666069900e-02
  60.00 -3.424155298e-02 -4.431321800e-02 -3.424155298e-02 -3.125717200e-02
  60.20 -2.889990237e-02 -3.855285300e-02 -2.889990237e-02 -2.588051100e-02
  60.40 -2.393909434e-02 -3.326817300e-02 -2.393909434e-02 -2.092892300e-02
  60.60 -1.976740513e-02 -2.881224800e-02 -1.976740513e-02 -1.675340300e-02
  60.80 -1.665594100e-02 -2.547445100e-02 -1.665594100e-02 -1.364050200e-02
  61.00 -1.481693703e-02 -2.345195800e-02 -1.481693703e-02 -1.178824500e-02
  61.20 -1.432784309e-02 -2.282831000e-02 -1.432784309e-02 -1.128112000e-02
  61.40 -1.515242378e-02 -2.356669800e-02 -1.515242378e-02 -1.208400100e-02
  61.60 -1.713769174e-02 -2.551421900e-02 -1.713769174e-02 -1.404626500e-02
  61.80 -2.003100601e-02 -2.841720400e-02 -2.003100601e-02 -1.691708900e-02
  62.00 -2.350650354e-02 -3.194753000e-02 -2.350650354e-02 -2.037141900e-02
  62.20 -2.719519794e-02 -3.573648900e-02 -2.719519794e-02 -2.404245100e-02
  62.40 -3.073139834e-02 -3.941483600e-02 -3.073139834e-02 -2.756560700e-02
  62.60 -3.378540097e-02 -4.264244300e-02 -3.378540097e-02 -3.060461000e-02
  62.80 -3.604164557e-02 -4.512893200e-02 -3.604164557e-02 -3.286441400e-02
  63.00 -3.733981796e-02 -4.668221500e-02 -3.733981796e-02 -3.416751800e-02
  63.20 -3.757780521e-02 -4.720298000e-02 -3.757780521e-02 -3.441970700e-02
  63.40 -3.675926357e-02 -4.669052300e-02 -3.675926357e-02 -3.362589700e-02
  63.60 -3.496205736e-02 -4.521744000e-02 -3.496205736e-02 -3.186410900e-02
  63.80 -3.231476231e-02 -4.290756500e-02 -3.231476231e-02 -2.926303800e-02
