   0.00 0.000000000e+00 0.000000000e+00 1.973175030e-02
   0.20 -6.418996000e-04 -6.418996000e-04 1.825971040e-02
   0.40 -9.977029000e-04 -9.977029000e-04 1.715918260e-02
   0.60 -1.009361500e-03 -1.009361500e-03 1.650909500e-02
   0.80 -6.474157000e-04 -6.474157000e-04 1.635882840e-02
   1.00 8.996810000e-05 8.996810000e-05 1.672749130e-02
   1.20 1.178330800e-03 1.178330800e-03 1.760314110e-02
   1.40 2.570826800e-03 2.570826800e-03 1.894491980e-02
   1.60 4.205789400e-03 4.205789400e-03 2.068950330e-02
   1.80 6.011186300e-03 6.011186300e-03 2.275574540e-02
   2.00 7.905720000e-03 7.905720000e-03 2.504709710e-02
   2.20 9.799668600e-03 9.799668600e-03 2.745429540e-02
   2.40 1.159719370e-02 1.159719370e-02 2.985982670e-02
   2.60 1.320185360e-02 1.320185360e-02 3.214538390e-02
   2.80 1.452417030e-02 1.452417030e-02 3.420061820e-02
   3.00 1.548953980e-02 1.548953980e-02 3.593172760e-02
   3.20 1.604559150e-02 1.604559150e-02 3.726926010e-02
   3.40 1.616776150e-02 1.616776150e-02 3.817387710e-02
   3.60 1.586182010e-02 1.586182010e-02 3.863893970e-02
   3.80 1.516282060e-02 1.516282060e-02 3.868946810e-02
   4.00 1.413060650e-02 1.413060650e-02 3.837757780e-02
   4.20 1.284262540e-02 1.284262540e-02 3.777512200e-02
   4.40 1.138521190e-02 1.138521190e-02 3.696470990e-02
   4.60 9.844622600e-03 9.844622600e-03 3.603043590e-02
   4.80 8.299280500e-03 8.299280500e-03 3.504984690e-02
   5.00 6.814486400e-03 6.814486400e-03 3.408842760e-02
   5.20 5.439722900e-03 5.439722900e-03 3.319675140e-02
   5.40 4.208097700e-03 4.208097700e-03 3.240980290e-02
   5.60 3.137223300e-03 3.137223300e-03 3.174752900e-02
   5.80 2.230379900e-03 2.230379900e-03 3.121567570e-02
   6.00 1.478724700e-03 1.478724700e-03 3.080808690e-02
   6.20 8.652671000e-04 8.652671000e-04 3.051072660e-02
   6.40 3.685440000e-04 3.685440000e-04 3.030515590e-02
   6.60 -3.491560001e-05 -3.491560001e-05 3.017087710e-02
   6.80 -3.686754000e-04 -3.686754000e-04 3.008716220e-02
   7.00 -6.549012000e-04 -6.549012000e-04 3.003444380e-02
   7.20 -9.131394000e-04 -9.131394000e-04 2.999557270e-02
   7.40 -1.159052400e-03 -1.159052400e-03 2.995715970e-02
   7.60 -1.403277700e-03 -1.403277700e-03 2.991069930e-02
   7.80 -1.650557500e-03 -1.650557500e-03 2.985338480e-02
   8.00 -1.899070900e-03 -1.899070900e-03 2.978872940e-02
   8.20 -2.139905900e-03 -2.139905900e-03 2.972705820e-02
   8.40 -2.356738300e-03 -2.356738300e-03 2.968581530e-02
   8.60 -2.525777000e-03 -2.525777000e-03 2.968957810e-02
   8.80 -2.616073700e-03 -2.616073700e-03 2.976977010e-02
   9.00 -2.591397700e-03 -2.591397700e-03 2.996304420e-02
   9.20 -2.413739400e-03 -2.413739400e-03 3.030768430e-02
   9.40 -2.045271200e-03 -2.045271200e-03 3.084107680e-02
   9.60 -1.449141500e-03 -1.449141500e-03 3.159898190e-02
   9.80 -5.939382000e-04 -5.939382000e-04 3.261166470e-02
  10.00 5.373495000e-04 5.373495000e-04 3.389522580e-02
  10.20 1.937313000e-03 1.937313000e-03 3.544152430e-02
  10.40 3.570154700e-03 3.570154700e-03 3.721334690e-02
  10.60 5.372761600e-03 5.372761600e-03 3.914564900e-02
  10.80 7.254068800e-03 7.254068800e-03 4.114560420e-02
  11.00 9.096907200e-03 9.096907200e-03 4.309465000e-02
  11.20 1.076607540e-02 1.076607540e-02 4.485670780e-02
  11.40 1.212520100e-02 1.212520100e-02 4.629482120e-02
  11.60 1.305859450e-02 1.305859450e-02 4.729300450e-02
  11.80 1.349155640e-02 1.349155640e-02 4.777684530e-02
  12.00 1.340494210e-02 1.340494210e-02 4.772828290e-02
  12.20 1.284133000e-02 1.284133000e-02 4.719168770e-02
  12.40 1.190160950e-02 1.190160950e-02 4.627019980e-02
  12.60 1.073229070e-02 1.073229070e-02 4.511286290e-02
  12.80 9.505507400e-03 9.505507400e-03 4.389441300e-02
  13.00 8.394562300e-03 8.394562300e-03 4.279073590e-02
  13.20 7.548376000e-03 7.548376000e-03 4.195357590e-02
  13.40 7.071573100e-03 7.071573100e-03 4.149045660e-02
  13.60 7.016201100e-03 7.016201100e-03 4.145563410e-02
  13.80 7.381357900e-03 7.381357900e-03 4.184922670e-02
  14.00 8.115311400e-03 8.115311400e-03 4.261938500e-02
  14.20 9.121013300e-03 9.121013300e-03 4.366824990e-02
  14.40 1.026773290e-02 1.026773290e-02 4.486415500e-02
  14.60 1.140980270e-02 1.140980270e-02 4.606042240e-02
  14.80 1.240723580e-02 1.240723580e-02 4.711553390e-02
  15.00 1.314313190e-02 1.314313190e-02 4.791057900e-02
  15.20 1.353684810e-02 1.353684810e-02 4.836275920e-02
  15.40 1.355144520e-02 1.355144520e-02 4.843302430e-02
  15.60 1.319450010e-02 1.319450010e-02 4.812709770e-02
  15.80 1.251245400e-02 1.251245400e-02 4.748984000e-02
  16.00 1.157943700e-02 1.157943700e-02 4.659395830e-02
  16.20 1.048341250e-02 1.048341250e-02 4.552613660e-02
  16.40 9.313192000e-03 9.313192000e-03 4.437413980e-02
  16.60 8.148753800e-03 8.148753800e-03 4.321707020e-02
  16.80 7.054379800e-03 7.054379800e-03 4.211810610e-02
  17.00 6.073468200e-03 6.073468200e-03 4.111944160e-02
  17.20 5.228247900e-03 5.228247900e-03 4.024249610e-02
  17.40 4.523804600e-03 4.523804600e-03 3.949159640e-02
  17.60 3.951689700e-03 3.951689700e-03 3.885729450e-02
  17.80 3.492936600e-03 3.492936600e-03 3.831930550e-02
  18.00 3.121034600e-03 3.121034600e-03 3.784967470e-02
  18.20 2.806316600e-03 2.806316600e-03 3.741761370e-02
  18.40 2.520705600e-03 2.520705600e-03 3.699407960e-02
  18.60 2.239910300e-03 2.239910300e-03 3.655350610e-02
  18.80 1.943711500e-03 1.943711500e-03 3.607415630e-02
  19.00 1.616552000e-03 1.616552000e-03 3.553898120e-02
  19.20 1.248394200e-03 1.248394200e-03 3.493653090e-02
  19.40 8.352585000e-04 8.352585000e-04 3.426146830e-02
  19.60 3.794814000e-04 3.794814000e-04 3.351480990e-02
  19.80 -1.102353000e-04 -1.102353000e-04 3.270397290e-02
  20.00 -6.190407000e-04 -6.190407000e-04 3.184257670e-02
