   0.20 0.00000e+00 6.59295e+02
   0.40 0.00000e+00 6.44743e+02
   0.60 0.00000e+00 6.21551e+02
   0.80 0.00000e+00 5.88741e+02
   1.00 0.00000e+00 5.48286e+02
   1.20 0.00000e+00 5.07890e+02
   1.40 0.00000e+00 4.78835e+02
   1.60 0.00000e+00 4.93647e+02
   1.80 0.00000e+00 5.52673e+02
   2.00 0.00000e+00 6.17292e+02
   2.20 0.00000e+00 6.71732e+02
   2.40 0.00000e+00 7.10789e+02
   2.60 0.00000e+00 7.34662e+02
   2.80 0.00000e+00 7.45720e+02
   3.00 0.00000e+00 7.47139e+02
   3.20 0.00000e+00 7.41692e+02
   3.40 0.00000e+00 7.31515e+02
   3.60 0.00000e+00 7.18150e+02
   3.80 0.00000e+00 7.02708e+02
   4.00 0.00000e+00 6.85949e+02
   4.20 0.00000e+00 6.68358e+02
   4.40 0.00000e+00 6.50231e+02
   4.60 0.00000e+00 6.31731e+02
   4.80 0.00000e+00 6.12917e+02
   5.00 0.00000e+00 5.93823e+02
   5.20 0.00000e+00 5.74507e+02
   5.40 0.00000e+00 5.54983e+02
   5.60 0.00000e+00 5.35283e+02
   5.80 0.00000e+00 5.15537e+02
   6.00 0.00000e+00 4.95923e+02
   6.20 0.00000e+00 4.76477e+02
   6.40 0.00000e+00 4.57461e+02
   6.60 0.00000e+00 4.39045e+02
   6.80 0.00000e+00 4.21531e+02
   7.00 0.00000e+00 4.05283e+02
   7.20 0.00000e+00 3.90713e+02
   7.40 0.00000e+00 3.78362e+02
   7.60 0.00000e+00 3.68776e+02
   7.80 0.00000e+00 3.62652e+02
   8.00 0.00000e+00 3.60861e+02
   8.20 0.00000e+00 3.64409e+02
   8.40 0.00000e+00 3.74743e+02
   8.60 0.00000e+00 3.89679e+02
   8.80 0.00000e+00 4.07500e+02
   9.00 0.00000e+00 4.27242e+02
   9.20 0.00000e+00 4.48209e+02
   9.40 0.00000e+00 4.69861e+02
   9.60 0.00000e+00 4.91742e+02
   9.80 0.00000e+00 5.13485e+02
  10.00 0.00000e+00 5.34794e+02
  10.20 0.00000e+00 5.55403e+02
  10.40 0.00000e+00 5.75074e+02
  10.60 0.00000e+00 5.93601e+02
  10.80 0.00000e+00 6.10815e+02
  11.00 0.00000e+00 6.26565e+02
  11.20 0.00000e+00 6.40728e+02
  11.40 0.00000e+00 6.53194e+02
  11.60 0.00000e+00 6.63904e+02
  11.80 0.00000e+00 6.72829e+02
  12.00 0.00000e+00 6.80068e+02
  12.20 0.00000e+00 6.85773e+02
  12.40 0.00000e+00 6.90208e+02
  12.60 0.00000e+00 6.93785e+02
  12.80 0.00000e+00 6.97145e+02
  13.00 0.00000e+00 7.01614e+02
  13.20 0.00000e+00 7.08407e+02
  13.40 0.00000e+00 7.16299e+02
  13.60 0.00000e+00 7.24762e+02
  13.80 0.00000e+00 7.33362e+02
  14.00 0.00000e+00 7.41789e+02
  14.20 0.00000e+00 7.49611e+02
  14.40 0.00000e+00 7.56499e+02
  14.60 0.00000e+00 7.62153e+02
  14.80 0.00000e+00 7.66131e+02
  15.00 0.00000e+00 7.68218e+02
  15.20 0.00000e+00 7.68219e+02
  15.40 0.00000e+00 7.65856e+02
  15.60 0.00000e+00 7.61153e+02
  15.80 0.00000e+00 7.54086e+02
  16.00 0.00000e+00 7.44724e+02
  16.20 0.00000e+00 7.33183e+02
  16.40 0.00000e+00 7.19603e+02
  16.60 0.00000e+00 7.04159e+02
  16.80 0.00000e+00 6.87042e+02
  17.00 0.00000e+00 6.68454e+02
  17.20 0.00000e+00 6.48603e+02
  17.40 0.00000e+00 6.27688e+02
  17.60 0.00000e+00 6.05903e+02
  17.80 0.00000e+00 5.83452e+02
  18.00 0.00000e+00 5.60539e+02
  18.20 0.00000e+00 5.37379e+02
  18.40 0.00000e+00 5.14202e+02
  18.60 0.00000e+00 4.91261e+02
  18.80 0.00000e+00 4.68807e+02
  19.00 0.00000e+00 4.47142e+02
  19.20 0.00000e+00 4.26603e+02
  19.40 0.00000e+00 4.07602e+02
  19.60 0.00000e+00 3.90432e+02
  19.80 0.00000e+00 3.75487e+02
  20.00 0.00000e+00 3.63405e+02
