   0.00 1.00000e+00 0.00000e+00 0.00000e+00
   0.20 9.99689e-01 1.00213e-06 3.10388e-04
   0.40 9.98862e-01 4.30743e-06 1.13385e-03
   0.60 9.97803e-01 9.76025e-06 2.18771e-03
   0.80 9.96866e-01 1.64774e-05 3.11781e-03
   1.00 9.96347e-01 2.31844e-05 3.62956e-03
   1.20 9.96375e-01 2.86348e-05 3.59611e-03
   1.40 9.96871e-01 3.21116e-05 3.09670e-03
   1.60 9.97597e-01 3.34251e-05 2.36913e-03
   1.80 9.98268e-01 3.29105e-05 1.69883e-03
   2.00 9.98672e-01 3.11829e-05 1.29642e-03
   2.20 9.98750e-01 2.89331e-05 1.22117e-03
   2.40 9.98590e-01 2.67726e-05 1.38308e-03
   2.60 9.98359e-01 2.50948e-05 1.61592e-03
   2.80 9.98200e-01 2.40911e-05 1.77612e-03
   3.00 9.98164e-01 2.37735e-05 1.81186e-03
   3.20 9.98209e-01 2.39788e-05 1.76683e-03
   3.40 9.98250e-01 2.44090e-05 1.72554e-03
   3.60 9.98233e-01 2.46655e-05 1.74270e-03
   3.80 9.98171e-01 2.43017e-05 1.80498e-03
   4.00 9.98129e-01 2.29079e-05 1.84829e-03
   4.20 9.98167e-01 2.02935e-05 1.81302e-03
   4.40 9.98286e-01 1.61783e-05 1.69831e-03
   4.60 9.98400e-01 1.09587e-05 1.58898e-03
   4.80 9.98532e-01 6.68843e-06 1.46164e-03
   5.00 9.98521e-01 2.86912e-06 1.47593e-03
   5.20 9.98458e-01 2.26925e-06 1.53931e-03
   5.40 9.98402e-01 5.42615e-06 1.59307e-03
   5.60 9.98384e-01 1.23266e-05 1.60342e-03
   5.80 9.98424e-01 2.18610e-05 1.55455e-03
   6.00 9.98470e-01 3.30337e-05 1.49731e-03
   6.20 9.98473e-01 4.36229e-05 1.48291e-03
   6.40 9.98425e-01 5.14637e-05 1.52343e-03
   6.60 9.98362e-01 5.47574e-05 1.58283e-03
   6.80 9.98339e-01 5.17283e-05 1.60885e-03
   7.00 9.98380e-01 4.45338e-05 1.57583e-03
   7.20 9.98456e-01 3.32586e-05 1.51077e-03
   7.40 9.98512e-01 2.04878e-05 1.46703e-03
   7.60 9.98508e-01 9.30799e-06 1.48236e-03
   7.80 9.98450e-01 2.45573e-06 1.54787e-03
   8.00 9.98383e-01 1.87393e-06 1.61550e-03
   8.20 9.98354e-01 8.28313e-06 1.63727e-03
   8.40 9.98376e-01 2.09995e-05 1.60316e-03
   8.60 9.98415e-01 3.80129e-05 1.54726e-03
   8.80 9.98425e-01 5.63041e-05 1.51850e-03
   9.00 9.98386e-01 7.24157e-05 1.54120e-03
   9.20 9.98321e-01 8.28490e-05 1.59638e-03
   9.40 9.98281e-01 8.51762e-05 1.63370e-03
   9.60 9.98268e-01 7.98090e-05 1.65264e-03
   9.80 9.98283e-01 6.78826e-05 1.64884e-03
  10.00 9.98307e-01 5.16744e-05 1.64169e-03
  10.20 9.98315e-01 3.41384e-05 1.65122e-03
  10.40 9.98305e-01 1.83514e-05 1.67649e-03
  10.60 9.98299e-01 6.86589e-06 1.69445e-03
  10.80 9.98319e-01 1.22453e-06 1.68002e-03
  11.00 9.98369e-01 1.60257e-06 1.62978e-03
  11.20 9.98424e-01 6.69809e-06 1.56886e-03
  11.40 9.98451e-01 1.41272e-05 1.53473e-03
  11.60 9.98429e-01 2.11217e-05 1.55017e-03
  11.80 9.98376e-01 2.20442e-05 1.60163e-03
  12.00 9.98201e-01 2.26313e-05 1.77615e-03
  12.20 9.98125e-01 2.06989e-05 1.85455e-03
  12.40 9.98128e-01 1.88036e-05 1.85359e-03
  12.60 9.98199e-01 1.89033e-05 1.78227e-03
  12.80 9.98290e-01 2.23747e-05 1.68797e-03
  13.00 9.98347e-01 2.94794e-05 1.62338e-03
  13.20 9.98346e-01 3.91885e-05 1.61445e-03
  13.40 9.98301e-01 4.93909e-05 1.65001e-03
  13.60 9.98245e-01 5.74144e-05 1.69747e-03
  13.80 9.98209e-01 6.08151e-05 1.72992e-03
  14.00 9.98199e-01 5.81503e-05 1.74316e-03
  14.20 9.98199e-01 4.94545e-05 1.75148e-03
  14.40 9.98195e-01 3.64366e-05 1.76839e-03
  14.60 9.98187e-01 2.21864e-05 1.79063e-03
  14.80 9.98190e-01 9.79279e-06 1.80066e-03
  15.00 9.98214e-01 2.44494e-06 1.78327e-03
  15.20 9.98252e-01 1.42179e-06 1.74693e-03
  15.40 9.98112e-01 3.46816e-06 1.88456e-03
  15.60 9.97752e-01 7.16254e-06 2.24040e-03
  15.80 9.97362e-01 1.16324e-05 2.62681e-03
  16.00 9.97142e-01 1.59100e-05 2.84246e-03
  16.20 9.97196e-01 1.87119e-05 2.78571e-03
  16.40 9.97472e-01 1.96199e-05 2.50833e-03
  16.60 9.97804e-01 1.83392e-05 2.17732e-03
  16.80 9.98017e-01 1.51769e-05 1.96808e-03
  17.00 9.98027e-01 1.09314e-05 1.96221e-03
  17.20 9.97879e-01 5.77962e-06 2.11550e-03
  17.40 9.97694e-01 2.56691e-06 2.30309e-03
  17.60 9.97585e-01 4.65007e-07 2.41472e-03
  17.80 9.97587e-01 6.38073e-07 2.41270e-03
  18.00 9.97661e-01 2.92626e-06 2.33641e-03
  18.20 9.97739e-01 6.79253e-06 2.25383e-03
  18.40 9.97779e-01 1.13139e-05 2.20941e-03
  18.60 9.97780e-01 1.54858e-05 2.20437e-03
  18.80 9.97767e-01 1.85398e-05 2.21474e-03
  19.00 9.97757e-01 1.97864e-05 2.22324e-03
  19.20 9.97747e-01 1.91393e-05 2.23420e-03
  19.40 9.97720e-01 1.67578e-05 2.26356e-03
  19.60 9.97669e-01 1.31357e-05 2.31774e-03
  19.80 9.97608e-01 9.15110e-06 2.38269e-03
  20.00 9.97561e-01 5.77083e-06 2.43301e-03
  20.20 9.97544e-01 4.30025e-06 2.45198e-03
  20.40 9.97549e-01 5.42712e-06 2.44607e-03
  20.60 9.97550e-01 9.76759e-06 2.44052e-03
  20.80 9.97520e-01 1.74272e-05 2.46267e-03
  21.00 9.97448e-01 2.80785e-05 2.52355e-03
  21.20 9.97347e-01 4.08725e-05 2.61211e-03
  21.40 9.97240e-01 5.52401e-05 2.70473e-03
  21.60 9.97147e-01 6.98435e-05 2.78297e-03
  21.80 9.97072e-01 8.39236e-05 2.84403e-03
  22.00 9.97003e-01 9.66892e-05 2.90075e-03
  22.20 9.96922e-01 1.07648e-04 2.97065e-03
  22.40 9.96820e-01 1.16625e-04 3.06308e-03
  22.60 9.96703e-01 1.23749e-04 3.17309e-03
  22.80 9.96586e-01 1.29385e-04 3.28502e-03
  23.00 9.96483e-01 1.34000e-04 3.38265e-03
  23.20 9.96403e-01 1.38058e-04 3.45892e-03
  23.40 9.96339e-01 1.41887e-04 3.51958e-03
  23.60 9.96239e-01 1.43966e-04 3.61721e-03
  23.80 9.96148e-01 1.43252e-04 3.70913e-03
  24.00 9.96061e-01 1.39063e-04 3.80003e-03
  24.20 9.95973e-01 1.32105e-04 3.89482e-03
  24.40 9.95879e-01 1.23104e-04 3.99755e-03
  24.60 9.95778e-01 1.12750e-04 4.10894e-03
  24.80 9.95672e-01 1.01467e-04 4.22624e-03
  25.00 9.95567e-01 8.95765e-05 4.34363e-03
  25.20 9.95470e-01 7.72899e-05 4.45308e-03
  25.40 9.95390e-01 6.52867e-05 4.54455e-03
  25.60 9.94775e-01 5.42110e-05 5.17086e-03
  25.80 9.94677e-01 4.41023e-05 5.27870e-03
  26.00 9.94650e-01 3.63531e-05 5.31353e-03
  26.20 9.94702e-01 3.17173e-05 5.26648e-03
  26.40 9.94823e-01 3.06206e-05 5.14642e-03
  26.60 9.94989e-01 3.29636e-05 4.97841e-03
  26.80 9.95164e-01 3.81080e-05 4.79760e-03
  27.00 9.95315e-01 4.51042e-05 4.63999e-03
  27.20 9.95415e-01 5.28039e-05 4.53266e-03
  27.40 9.95453e-01 5.99720e-05 4.48691e-03
  27.60 9.95436e-01 6.40873e-05 4.50001e-03
  27.80 9.95208e-01 6.54722e-05 4.72607e-03
  28.00 9.95194e-01 6.53774e-05 4.74023e-03
  28.20 9.94764e-01 6.56764e-05 5.17008e-03
  28.40 9.94257e-01 6.80316e-05 5.67522e-03
  28.60 9.93800e-01 7.34350e-05 6.12700e-03
  28.80 9.93494e-01 8.25108e-05 6.42328e-03
  29.00 9.93397e-01 9.49625e-05 6.50792e-03
  29.20 9.93512e-01 1.10150e-04 6.37738e-03
  29.40 9.93798e-01 1.26792e-04 6.07473e-03
  29.60 9.94255e-01 1.28722e-04 5.61651e-03
  29.80 9.94387e-01 1.30473e-04 5.48210e-03
  30.00 9.94486e-01 1.32245e-04 5.38204e-03
  30.20 9.94494e-01 1.33855e-04 5.37233e-03
  30.40 9.94794e-01 1.37739e-04 5.06824e-03
  30.60 9.94579e-01 1.37252e-04 5.28400e-03
  30.80 9.93953e-01 1.33424e-04 5.91358e-03
  31.00 9.93128e-01 1.26530e-04 6.74575e-03
  31.20 9.92353e-01 1.17174e-04 7.52950e-03
  31.40 9.91840e-01 1.05899e-04 8.05435e-03
  31.60 9.91695e-01 9.32743e-05 8.21187e-03
  31.80 9.91903e-01 7.99815e-05 8.01699e-03
  32.00 9.92348e-01 6.69494e-05 7.58475e-03
  32.20 9.92868e-01 5.55262e-05 7.07634e-03
  32.40 9.93314e-01 4.73433e-05 6.63907e-03
  32.60 9.93592e-01 4.43492e-05 6.36389e-03
  32.80 9.93678e-01 4.83362e-05 6.27340e-03
  33.00 9.93601e-01 6.06447e-05 6.33828e-03
  33.20 9.93412e-01 8.19361e-05 6.50608e-03
  33.40 9.93161e-01 1.12022e-04 6.72748e-03
  33.60 9.92882e-01 1.49821e-04 6.96835e-03
  33.80 9.92599e-01 1.93340e-04 7.20730e-03
  34.00 9.92334e-01 2.39727e-04 7.42615e-03
  34.20 9.92111e-01 2.85300e-04 7.60353e-03
  34.40 9.91865e-01 3.36562e-04 7.79886e-03
  34.60 9.91669e-01 3.86684e-04 7.94459e-03
  34.80 9.91556e-01 4.28897e-04 8.01527e-03
  35.00 9.91549e-01 4.60626e-04 7.99001e-03
  35.20 9.91648e-01 4.81294e-04 7.87102e-03
  35.40 9.91822e-01 4.92302e-04 7.68565e-03
  35.60 9.92025e-01 4.96561e-04 7.47894e-03
  35.80 9.92203e-01 4.97666e-04 7.29961e-03
  36.00 9.92316e-01 4.98651e-04 7.18514e-03
  36.20 9.92347e-01 5.01704e-04 7.15106e-03
  36.40 9.92303e-01 5.06803e-04 7.19027e-03
  36.60 9.92209e-01 5.12942e-04 7.27795e-03
  36.80 9.92100e-01 5.17838e-04 7.38241e-03
  37.00 9.92006e-01 5.18984e-04 7.47483e-03
  37.20 9.91950e-01 5.12640e-04 7.53732e-03
  37.40 9.91941e-01 4.96958e-04 7.56230e-03
  37.60 9.91977e-01 4.69884e-04 7.55273e-03
  37.80 9.92052e-01 4.32307e-04 7.51553e-03
  38.00 9.92154e-01 3.85666e-04 7.46079e-03
  38.20 9.92268e-01 3.34519e-04 7.39724e-03
  38.40 9.92382e-01 2.84989e-04 7.33274e-03
  38.60 9.92482e-01 2.43936e-04 7.27423e-03
  38.80 9.92555e-01 2.17563e-04 7.22762e-03
  39.00 9.92593e-01 2.10087e-04 7.19704e-03
  39.20 9.92593e-01 2.22774e-04 7.18389e-03
  39.40 9.92560e-01 2.53690e-04 7.18649e-03
  39.60 9.92502e-01 2.97678e-04 7.20081e-03
  39.80 9.92431e-01 3.47144e-04 7.22225e-03
  40.00 9.92360e-01 3.93487e-04 7.24666e-03
  40.20 9.92301e-01 4.27865e-04 7.27135e-03
  40.40 9.92263e-01 4.42909e-04 7.29381e-03
  40.60 9.92254e-01 4.34513e-04 7.31110e-03
  40.80 9.92278e-01 4.01445e-04 7.32049e-03
  41.00 9.92334e-01 3.47001e-04 7.31891e-03
  41.20 9.92417e-01 2.77458e-04 7.30575e-03
  41.40 9.92515e-01 2.01352e-04 7.28350e-03
  41.60 9.92615e-01 1.28212e-04 7.25670e-03
  41.80 9.92687e-01 7.57266e-05 7.23711e-03
  42.00 9.92498e-01 3.53050e-05 7.46681e-03
  42.20 9.92568e-01 9.22348e-06 7.42299e-03
  42.40 9.92303e-01 1.04801e-06 7.69605e-03
  42.60 9.92024e-01 1.96801e-06 7.97445e-03
  42.80 9.91837e-01 1.07790e-05 8.15257e-03
  43.00 9.91804e-01 2.52362e-05 8.17049e-03
  43.20 9.91924e-01 4.26876e-05 8.03375e-03
  43.40 9.92137e-01 6.00237e-05 7.80346e-03
  43.60 9.92361e-01 7.43070e-05 7.56484e-03
  43.80 9.92525e-01 8.34590e-05 7.39187e-03
  44.00 9.92590e-01 8.65755e-05 7.32392e-03
  44.20 9.92556e-01 8.33117e-05 7.36102e-03
  44.40 9.92453e-01 7.45104e-05 7.47227e-03
  44.60 9.92326e-01 6.17213e-05 7.61211e-03
